"Longitude","Latitude","Region","ID"
143.975,-10.825,"gbr",1001496
143.975,-10.775,"gbr",1001497
143.975,-10.725,"gbr",1001498
143.975,-10.675,"gbr",1001499
143.975,-10.625,"gbr",1001500
143.975,-10.375,"gbr",1001501
143.975,-10.325,"gbr",1001502
143.975,-10.275,"gbr",1001503
143.975,-10.225,"gbr",1001504
143.975,-10.175,"gbr",1001505
143.975,-10.125,"gbr",1001506
143.975,-10.075,"gbr",1001507
143.975,-10.025,"gbr",1001508
143.975,-9.97499999999999,"gbr",1001509
143.975,-9.92499999999998,"gbr",1001510
143.975,-9.87499999999999,"gbr",1001511
143.975,-9.82499999999999,"gbr",1001512
143.975,-9.67499999999998,"gbr",1001513
143.975,-9.62499999999999,"gbr",1001514
144.025,-14.125,"gbr",1001515
144.025,-14.075,"gbr",1001516
144.025,-14.025,"gbr",1001517
144.025,-13.975,"gbr",1001518
144.025,-13.925,"gbr",1001519
144.025,-13.875,"gbr",1001520
144.025,-13.825,"gbr",1001521
144.025,-13.775,"gbr",1001522
144.025,-13.525,"gbr",1001523
144.025,-13.475,"gbr",1001524
144.025,-11.975,"gbr",1001525
144.025,-11.925,"gbr",1001526
144.025,-11.875,"gbr",1001527
144.025,-11.825,"gbr",1001528
144.025,-11.775,"gbr",1001529
144.025,-11.725,"gbr",1001530
144.025,-11.675,"gbr",1001531
144.025,-11.625,"gbr",1001532
144.025,-11.575,"gbr",1001533
144.025,-11.525,"gbr",1001534
144.025,-11.475,"gbr",1001535
144.025,-11.425,"gbr",1001536
144.025,-11.375,"gbr",1001537
144.025,-11.325,"gbr",1001538
144.025,-11.275,"gbr",1001539
144.025,-11.225,"gbr",1001540
144.025,-11.175,"gbr",1001541
144.025,-11.125,"gbr",1001542
144.025,-11.075,"gbr",1001543
144.025,-11.025,"gbr",1001544
144.025,-10.975,"gbr",1001545
144.025,-10.925,"gbr",1001546
144.025,-10.875,"gbr",1001547
144.025,-10.825,"gbr",1001548
144.025,-10.775,"gbr",1001549
144.025,-10.725,"gbr",1001550
144.025,-10.125,"gbr",1001551
144.025,-10.075,"gbr",1001552
144.025,-9.97499999999999,"gbr",1001553
144.025,-9.92499999999998,"gbr",1001554
144.025,-9.87499999999999,"gbr",1001555
144.025,-9.82499999999999,"gbr",1001556
144.025,-9.77499999999999,"gbr",1001557
144.025,-9.72499999999999,"gbr",1001558
144.025,-9.67499999999998,"gbr",1001559
144.025,-9.62499999999999,"gbr",1001560
144.025,-9.52499999999999,"gbr",1001561
144.025,-9.47499999999999,"gbr",1001562
144.075,-14.075,"gbr",1001563
144.075,-14.025,"gbr",1001564
144.075,-13.975,"gbr",1001565
144.075,-13.925,"gbr",1001566
144.075,-13.875,"gbr",1001567
144.075,-13.825,"gbr",1001568
144.075,-13.625,"gbr",1001569
144.075,-13.575,"gbr",1001570
144.075,-13.525,"gbr",1001571
144.075,-13.475,"gbr",1001572
144.075,-13.425,"gbr",1001573
144.075,-11.875,"gbr",1001574
144.075,-11.825,"gbr",1001575
144.075,-11.775,"gbr",1001576
144.075,-11.725,"gbr",1001577
144.075,-11.675,"gbr",1001578
144.075,-11.625,"gbr",1001579
144.075,-11.575,"gbr",1001580
144.075,-11.525,"gbr",1001581
144.075,-11.475,"gbr",1001582
144.075,-11.425,"gbr",1001583
144.075,-11.325,"gbr",1001584
144.075,-11.275,"gbr",1001585
144.075,-11.225,"gbr",1001586
144.075,-11.175,"gbr",1001587
144.075,-11.125,"gbr",1001588
144.075,-11.075,"gbr",1001589
144.075,-11.025,"gbr",1001590
144.075,-10.975,"gbr",1001591
144.075,-10.925,"gbr",1001592
144.075,-10.075,"gbr",1001593
144.075,-10.025,"gbr",1001594
144.075,-9.97499999999999,"gbr",1001595
144.075,-9.92499999999998,"gbr",1001596
144.075,-9.87499999999999,"gbr",1001597
144.075,-9.82499999999999,"gbr",1001598
144.075,-9.72499999999999,"gbr",1001599
144.075,-9.52499999999999,"gbr",1001600
144.075,-9.47499999999999,"gbr",1001601
144.125,-14.075,"gbr",1001602
144.125,-14.025,"gbr",1001603
144.125,-13.975,"gbr",1001604
144.125,-13.925,"gbr",1001605
144.125,-13.875,"gbr",1001606
144.125,-13.825,"gbr",1001607
144.125,-13.675,"gbr",1001608
144.125,-13.625,"gbr",1001609
144.125,-13.575,"gbr",1001610
144.125,-13.525,"gbr",1001611
144.125,-11.875,"gbr",1001612
144.125,-11.825,"gbr",1001613
144.125,-11.725,"gbr",1001614
144.125,-11.525,"gbr",1001615
144.125,-11.475,"gbr",1001616
144.125,-11.425,"gbr",1001617
144.125,-11.225,"gbr",1001618
144.125,-11.125,"gbr",1001619
144.125,-10.075,"gbr",1001620
144.125,-10.025,"gbr",1001621
144.125,-9.97499999999999,"gbr",1001622
144.125,-9.92499999999998,"gbr",1001623
144.125,-9.87499999999999,"gbr",1001624
144.125,-9.82499999999999,"gbr",1001625
144.125,-9.77499999999999,"gbr",1001626
144.125,-9.72499999999999,"gbr",1001627
144.125,-9.67499999999998,"gbr",1001628
144.125,-9.62499999999999,"gbr",1001629
144.125,-9.57499999999999,"gbr",1001630
144.125,-9.52499999999999,"gbr",1001631
144.125,-9.37499999999999,"gbr",1001632
144.125,-9.32499999999999,"gbr",1001633
144.175,-14.225,"gbr",1001634
144.175,-14.175,"gbr",1001635
144.175,-14.125,"gbr",1001636
144.175,-13.975,"gbr",1001637
144.175,-13.925,"gbr",1001638
144.175,-13.875,"gbr",1001639
144.175,-13.725,"gbr",1001640
144.175,-13.675,"gbr",1001641
144.175,-13.625,"gbr",1001642
144.175,-9.92499999999998,"gbr",1001643
144.175,-9.87499999999999,"gbr",1001644
144.175,-9.82499999999999,"gbr",1001645
144.175,-9.62499999999999,"gbr",1001646
144.175,-9.57499999999999,"gbr",1001647
144.175,-9.52499999999999,"gbr",1001648
144.175,-9.37499999999999,"gbr",1001649
144.225,-14.225,"gbr",1001650
144.225,-14.175,"gbr",1001651
144.225,-14.125,"gbr",1001652
144.225,-14.075,"gbr",1001653
144.225,-14.025,"gbr",1001654
144.225,-13.975,"gbr",1001655
144.225,-13.925,"gbr",1001656
144.225,-13.875,"gbr",1001657
144.225,-13.775,"gbr",1001658
144.225,-13.725,"gbr",1001659
144.225,-13.675,"gbr",1001660
144.225,-9.87499999999999,"gbr",1001661
144.225,-9.82499999999999,"gbr",1001662
144.225,-9.77499999999999,"gbr",1001663
144.225,-9.57499999999999,"gbr",1001664
144.225,-9.42499999999998,"gbr",1001665
144.225,-9.37499999999999,"gbr",1001666
144.275,-14.225,"gbr",1001667
144.275,-14.175,"gbr",1001668
144.275,-14.125,"gbr",1001669
144.275,-14.075,"gbr",1001670
144.275,-14.025,"gbr",1001671
144.275,-13.875,"gbr",1001672
144.275,-13.825,"gbr",1001673
144.275,-13.775,"gbr",1001674
144.275,-13.725,"gbr",1001675
144.275,-9.77499999999999,"gbr",1001676
144.275,-9.72499999999999,"gbr",1001677
144.275,-9.42499999999998,"gbr",1001678
144.275,-9.37499999999999,"gbr",1001679
144.325,-14.125,"gbr",1001680
144.325,-14.075,"gbr",1001681
144.325,-13.925,"gbr",1001682
144.325,-13.875,"gbr",1001683
144.325,-13.825,"gbr",1001684
144.375,-14.275,"gbr",1001685
144.375,-14.125,"gbr",1001686
144.375,-13.975,"gbr",1001687
144.375,-13.925,"gbr",1001688
144.375,-13.875,"gbr",1001689
144.375,-10.425,"gbr",1001690
144.375,-10.375,"gbr",1001691
144.375,-10.325,"gbr",1001692
144.375,-10.275,"gbr",1001693
144.375,-10.225,"gbr",1001694
144.375,-10.175,"gbr",1001695
144.425,-13.975,"gbr",1001696
144.425,-13.925,"gbr",1001697
144.425,-10.475,"gbr",1001698
144.425,-10.425,"gbr",1001699
144.425,-10.375,"gbr",1001700
144.425,-10.325,"gbr",1001701
144.425,-10.275,"gbr",1001702
144.425,-10.225,"gbr",1001703
144.425,-10.175,"gbr",1001704
144.425,-10.125,"gbr",1001705
144.475,-14.175,"gbr",1001706
144.475,-14.125,"gbr",1001707
144.475,-14.075,"gbr",1001708
144.475,-13.975,"gbr",1001709
144.475,-10.425,"gbr",1001710
144.475,-10.375,"gbr",1001711
144.475,-10.325,"gbr",1001712
144.475,-10.275,"gbr",1001713
144.475,-10.225,"gbr",1001714
144.475,-10.175,"gbr",1001715
144.475,-10.125,"gbr",1001716
144.475,-10.075,"gbr",1001717
144.525,-14.175,"gbr",1001718
144.525,-14.125,"gbr",1001719
144.525,-14.075,"gbr",1001720
144.525,-14.025,"gbr",1001721
144.525,-13.975,"gbr",1001722
144.525,-10.375,"gbr",1001723
144.525,-10.325,"gbr",1001724
144.525,-10.275,"gbr",1001725
144.525,-10.225,"gbr",1001726
144.525,-10.175,"gbr",1001727
144.525,-10.125,"gbr",1001728
144.525,-10.075,"gbr",1001729
144.575,-14.375,"gbr",1001730
144.575,-14.325,"gbr",1001731
144.575,-14.225,"gbr",1001732
144.575,-14.175,"gbr",1001733
144.575,-14.125,"gbr",1001734
144.575,-14.075,"gbr",1001735
144.575,-13.975,"gbr",1001736
144.575,-13.925,"gbr",1001737
144.575,-10.375,"gbr",1001738
144.575,-10.325,"gbr",1001739
144.575,-10.275,"gbr",1001740
144.575,-10.225,"gbr",1001741
144.575,-10.175,"gbr",1001742
144.575,-10.125,"gbr",1001743
144.575,-10.075,"gbr",1001744
144.625,-14.475,"gbr",1001745
144.625,-14.425,"gbr",1001746
144.625,-14.375,"gbr",1001747
144.625,-14.325,"gbr",1001748
144.625,-14.275,"gbr",1001749
144.625,-14.225,"gbr",1001750
144.625,-14.175,"gbr",1001751
144.625,-14.125,"gbr",1001752
144.625,-14.075,"gbr",1001753
144.625,-13.975,"gbr",1001754
144.625,-13.925,"gbr",1001755
144.625,-13.875,"gbr",1001756
144.625,-10.225,"gbr",1001757
144.625,-10.175,"gbr",1001758
144.625,-10.125,"gbr",1001759
144.625,-9.92499999999998,"gbr",1001760
144.675,-14.475,"gbr",1001761
144.675,-14.375,"gbr",1001762
144.675,-14.325,"gbr",1001763
144.675,-14.275,"gbr",1001764
144.675,-14.225,"gbr",1001765
144.675,-14.175,"gbr",1001766
144.675,-14.125,"gbr",1001767
144.675,-14.075,"gbr",1001768
144.675,-14.025,"gbr",1001769
144.675,-13.975,"gbr",1001770
144.675,-13.925,"gbr",1001771
144.675,-10.125,"gbr",1001772
144.675,-10.075,"gbr",1001773
144.675,-10.025,"gbr",1001774
144.675,-9.97499999999999,"gbr",1001775
144.725,-14.475,"gbr",1001776
144.725,-14.375,"gbr",1001777
144.725,-14.325,"gbr",1001778
144.725,-14.275,"gbr",1001779
144.725,-14.225,"gbr",1001780
144.725,-14.125,"gbr",1001781
144.725,-14.075,"gbr",1001782
144.725,-14.025,"gbr",1001783
144.725,-13.975,"gbr",1001784
144.725,-10.025,"gbr",1001785
144.725,-9.97499999999999,"gbr",1001786
144.725,-9.92499999999998,"gbr",1001787
144.725,-9.62499999999999,"gbr",1001788
144.725,-9.57499999999999,"gbr",1001789
144.775,-14.525,"gbr",1001790
144.775,-14.475,"gbr",1001791
144.775,-14.375,"gbr",1001792
144.775,-14.325,"gbr",1001793
144.775,-14.275,"gbr",1001794
144.775,-14.225,"gbr",1001795
144.775,-14.175,"gbr",1001796
144.775,-14.125,"gbr",1001797
144.775,-14.075,"gbr",1001798
144.775,-14.025,"gbr",1001799
144.775,-9.62499999999999,"gbr",1001800
144.775,-9.57499999999999,"gbr",1001801
144.775,-9.52499999999999,"gbr",1001802
144.775,-9.47499999999999,"gbr",1001803
144.825,-14.425,"gbr",1001804
144.825,-14.325,"gbr",1001805
144.825,-14.275,"gbr",1001806
144.825,-14.225,"gbr",1001807
144.825,-14.175,"gbr",1001808
144.825,-14.125,"gbr",1001809
144.825,-9.72499999999999,"gbr",1001810
144.825,-9.67499999999998,"gbr",1001811
144.825,-9.62499999999999,"gbr",1001812
144.825,-9.57499999999999,"gbr",1001813
144.825,-9.52499999999999,"gbr",1001814
144.875,-14.625,"gbr",1001815
144.875,-14.575,"gbr",1001816
144.875,-14.525,"gbr",1001817
144.875,-14.475,"gbr",1001818
144.875,-14.425,"gbr",1001819
144.875,-14.375,"gbr",1001820
144.875,-14.325,"gbr",1001821
144.875,-14.225,"gbr",1001822
144.875,-14.175,"gbr",1001823
144.875,-14.125,"gbr",1001824
144.875,-9.72499999999999,"gbr",1001825
144.875,-9.67499999999998,"gbr",1001826
144.875,-9.52499999999999,"gbr",1001827
144.875,-9.47499999999999,"gbr",1001828
144.875,-9.42499999999998,"gbr",1001829
144.925,-14.675,"gbr",1001830
144.925,-14.625,"gbr",1001831
144.925,-14.575,"gbr",1001832
144.925,-14.525,"gbr",1001833
144.925,-14.475,"gbr",1001834
144.925,-14.425,"gbr",1001835
144.925,-14.375,"gbr",1001836
144.925,-14.325,"gbr",1001837
144.925,-14.225,"gbr",1001838
144.925,-14.175,"gbr",1001839
144.975,-14.725,"gbr",1001840
144.975,-14.575,"gbr",1001841
144.975,-14.525,"gbr",1001842
144.975,-14.475,"gbr",1001843
144.975,-14.425,"gbr",1001844
144.975,-14.375,"gbr",1001845
144.975,-14.325,"gbr",1001846
144.975,-14.225,"gbr",1001847
145.025,-14.475,"gbr",1001848
145.025,-14.425,"gbr",1001849
145.025,-14.375,"gbr",1001850
145.025,-14.325,"gbr",1001851
145.025,-14.275,"gbr",1001852
145.025,-14.225,"gbr",1001853
145.025,-10.025,"gbr",1001854
145.075,-14.775,"gbr",1001855
145.075,-14.725,"gbr",1001856
145.075,-14.475,"gbr",1001857
145.075,-14.425,"gbr",1001858
145.075,-14.375,"gbr",1001859
145.075,-14.325,"gbr",1001860
145.075,-14.275,"gbr",1001861
145.075,-14.225,"gbr",1001862
145.125,-14.825,"gbr",1001863
145.125,-14.775,"gbr",1001864
145.125,-14.725,"gbr",1001865
145.125,-14.525,"gbr",1001866
145.125,-14.475,"gbr",1001867
145.125,-14.425,"gbr",1001868
145.125,-14.375,"gbr",1001869
145.125,-14.325,"gbr",1001870
145.125,-14.275,"gbr",1001871
145.175,-14.825,"gbr",1001872
145.175,-14.725,"gbr",1001873
145.175,-14.675,"gbr",1001874
145.175,-14.625,"gbr",1001875
145.175,-14.525,"gbr",1001876
145.175,-14.475,"gbr",1001877
145.175,-14.425,"gbr",1001878
145.175,-14.375,"gbr",1001879
145.175,-14.325,"gbr",1001880
145.175,-14.275,"gbr",1001881
145.225,-15.175,"gbr",1001882
145.225,-15.125,"gbr",1001883
145.225,-14.725,"gbr",1001884
145.225,-14.675,"gbr",1001885
145.225,-14.625,"gbr",1001886
145.225,-14.525,"gbr",1001887
145.225,-14.475,"gbr",1001888
145.225,-14.425,"gbr",1001889
145.225,-14.375,"gbr",1001890
145.225,-14.325,"gbr",1001891
145.225,-14.275,"gbr",1001892
145.275,-15.475,"gbr",1001893
145.275,-15.225,"gbr",1001894
145.275,-15.175,"gbr",1001895
145.275,-15.125,"gbr",1001896
145.275,-14.875,"gbr",1001897
145.275,-14.825,"gbr",1001898
145.275,-14.725,"gbr",1001899
145.275,-14.675,"gbr",1001900
145.275,-14.625,"gbr",1001901
145.275,-14.475,"gbr",1001902
145.275,-14.425,"gbr",1001903
145.275,-14.375,"gbr",1001904
145.275,-14.325,"gbr",1001905
145.325,-15.675,"gbr",1001906
145.325,-15.625,"gbr",1001907
145.325,-15.575,"gbr",1001908
145.325,-15.525,"gbr",1001909
145.325,-15.475,"gbr",1001910
145.325,-14.925,"gbr",1001911
145.325,-14.825,"gbr",1001912
145.325,-14.775,"gbr",1001913
145.325,-14.475,"gbr",1001914
145.325,-14.425,"gbr",1001915
145.325,-14.375,"gbr",1001916
145.375,-15.975,"gbr",1001917
145.375,-15.925,"gbr",1001918
145.375,-15.875,"gbr",1001919
145.375,-15.825,"gbr",1001920
145.375,-15.775,"gbr",1001921
145.375,-15.725,"gbr",1001922
145.375,-15.675,"gbr",1001923
145.375,-15.625,"gbr",1001924
145.375,-15.575,"gbr",1001925
145.375,-15.525,"gbr",1001926
145.375,-15.475,"gbr",1001927
145.375,-15.425,"gbr",1001928
145.375,-15.375,"gbr",1001929
145.375,-15.225,"gbr",1001930
145.375,-15.125,"gbr",1001931
145.375,-15.075,"gbr",1001932
145.375,-14.925,"gbr",1001933
145.375,-14.825,"gbr",1001934
145.375,-14.775,"gbr",1001935
145.375,-14.725,"gbr",1001936
145.375,-14.675,"gbr",1001937
145.375,-14.475,"gbr",1001938
145.375,-14.425,"gbr",1001939
145.375,-14.375,"gbr",1001940
145.425,-16.625,"gbr",1001941
145.425,-16.475,"gbr",1001942
145.425,-16.425,"gbr",1001943
145.425,-16.375,"gbr",1001944
145.425,-15.975,"gbr",1001945
145.425,-15.775,"gbr",1001946
145.425,-15.725,"gbr",1001947
145.425,-15.675,"gbr",1001948
145.425,-15.625,"gbr",1001949
145.425,-15.475,"gbr",1001950
145.425,-15.425,"gbr",1001951
145.425,-15.125,"gbr",1001952
145.425,-15.025,"gbr",1001953
145.425,-14.875,"gbr",1001954
145.425,-14.675,"gbr",1001955
145.425,-14.625,"gbr",1001956
145.425,-14.475,"gbr",1001957
145.425,-14.425,"gbr",1001958
145.425,-10.075,"gbr",1001959
145.425,-10.025,"gbr",1001960
145.475,-16.575,"gbr",1001961
145.475,-16.525,"gbr",1001962
145.475,-16.475,"gbr",1001963
145.475,-16.325,"gbr",1001964
145.475,-16.275,"gbr",1001965
145.475,-16.225,"gbr",1001966
145.475,-16.175,"gbr",1001967
145.475,-16.125,"gbr",1001968
145.475,-16.025,"gbr",1001969
145.475,-15.725,"gbr",1001970
145.475,-15.675,"gbr",1001971
145.475,-15.625,"gbr",1001972
145.475,-15.575,"gbr",1001973
145.475,-15.525,"gbr",1001974
145.475,-15.475,"gbr",1001975
145.475,-15.425,"gbr",1001976
145.475,-15.375,"gbr",1001977
145.475,-15.175,"gbr",1001978
145.475,-15.125,"gbr",1001979
145.475,-15.025,"gbr",1001980
145.475,-14.975,"gbr",1001981
145.475,-14.925,"gbr",1001982
145.475,-14.875,"gbr",1001983
145.475,-14.825,"gbr",1001984
145.475,-14.725,"gbr",1001985
145.475,-14.675,"gbr",1001986
145.475,-14.625,"gbr",1001987
145.475,-14.475,"gbr",1001988
145.475,-14.425,"gbr",1001989
145.475,-10.025,"gbr",1001990
145.475,-9.97499999999999,"gbr",1001991
145.525,-16.625,"gbr",1001992
145.525,-16.575,"gbr",1001993
145.525,-16.525,"gbr",1001994
145.525,-16.325,"gbr",1001995
145.525,-16.125,"gbr",1001996
145.525,-15.775,"gbr",1001997
145.525,-15.725,"gbr",1001998
145.525,-15.675,"gbr",1001999
145.525,-15.625,"gbr",1002000
145.525,-15.575,"gbr",1002001
145.525,-15.525,"gbr",1002002
145.525,-15.475,"gbr",1002003
145.525,-15.425,"gbr",1002004
145.525,-15.375,"gbr",1002005
145.525,-15.325,"gbr",1002006
145.525,-15.275,"gbr",1002007
145.525,-15.225,"gbr",1002008
145.525,-15.175,"gbr",1002009
145.525,-15.125,"gbr",1002010
145.525,-15.075,"gbr",1002011
145.525,-15.025,"gbr",1002012
145.525,-14.975,"gbr",1002013
145.525,-14.925,"gbr",1002014
145.525,-14.875,"gbr",1002015
145.525,-14.825,"gbr",1002016
145.525,-14.775,"gbr",1002017
145.525,-14.725,"gbr",1002018
145.525,-14.675,"gbr",1002019
145.525,-14.525,"gbr",1002020
145.525,-14.475,"gbr",1002021
145.525,-14.425,"gbr",1002022
145.525,-10.025,"gbr",1002023
145.525,-9.97499999999999,"gbr",1002024
145.575,-16.675,"gbr",1002025
145.575,-16.625,"gbr",1002026
145.575,-16.575,"gbr",1002027
145.575,-16.375,"gbr",1002028
145.575,-15.875,"gbr",1002029
145.575,-15.825,"gbr",1002030
145.575,-15.775,"gbr",1002031
145.575,-15.725,"gbr",1002032
145.575,-15.675,"gbr",1002033
145.575,-15.625,"gbr",1002034
145.575,-15.575,"gbr",1002035
145.575,-15.525,"gbr",1002036
145.575,-15.475,"gbr",1002037
145.575,-15.425,"gbr",1002038
145.575,-15.375,"gbr",1002039
145.575,-15.325,"gbr",1002040
145.575,-15.275,"gbr",1002041
145.575,-15.225,"gbr",1002042
145.575,-15.175,"gbr",1002043
145.575,-15.125,"gbr",1002044
145.575,-15.075,"gbr",1002045
145.575,-15.025,"gbr",1002046
145.575,-14.875,"gbr",1002047
145.575,-14.825,"gbr",1002048
145.575,-14.775,"gbr",1002049
145.575,-14.725,"gbr",1002050
145.575,-14.675,"gbr",1002051
145.575,-14.575,"gbr",1002052
145.575,-14.525,"gbr",1002053
145.575,-14.475,"gbr",1002054
145.575,-10.175,"gbr",1002055
145.575,-10.125,"gbr",1002056
145.575,-10.075,"gbr",1002057
145.575,-10.025,"gbr",1002058
145.625,-16.675,"gbr",1002059
145.625,-16.625,"gbr",1002060
145.625,-16.375,"gbr",1002061
145.625,-16.325,"gbr",1002062
145.625,-16.275,"gbr",1002063
145.625,-16.225,"gbr",1002064
145.625,-16.175,"gbr",1002065
145.625,-16.125,"gbr",1002066
145.625,-16.075,"gbr",1002067
145.625,-16.025,"gbr",1002068
145.625,-15.975,"gbr",1002069
145.625,-15.925,"gbr",1002070
145.625,-15.875,"gbr",1002071
145.625,-15.775,"gbr",1002072
145.625,-15.625,"gbr",1002073
145.625,-15.575,"gbr",1002074
145.625,-15.525,"gbr",1002075
145.625,-15.475,"gbr",1002076
145.625,-15.425,"gbr",1002077
145.625,-15.325,"gbr",1002078
145.625,-15.275,"gbr",1002079
145.625,-15.225,"gbr",1002080
145.625,-15.175,"gbr",1002081
145.625,-15.125,"gbr",1002082
145.625,-15.075,"gbr",1002083
145.625,-15.025,"gbr",1002084
145.625,-14.875,"gbr",1002085
145.625,-14.825,"gbr",1002086
145.625,-14.775,"gbr",1002087
145.625,-14.725,"gbr",1002088
145.625,-14.675,"gbr",1002089
145.625,-14.625,"gbr",1002090
145.625,-14.575,"gbr",1002091
145.625,-14.525,"gbr",1002092
145.625,-10.275,"gbr",1002093
145.625,-10.225,"gbr",1002094
145.625,-10.175,"gbr",1002095
145.625,-10.125,"gbr",1002096
145.625,-10.075,"gbr",1002097
145.625,-10.025,"gbr",1002098
145.675,-16.775,"gbr",1002099
145.675,-16.725,"gbr",1002100
145.675,-16.425,"gbr",1002101
145.675,-16.375,"gbr",1002102
145.675,-16.325,"gbr",1002103
145.675,-16.275,"gbr",1002104
145.675,-16.225,"gbr",1002105
145.675,-16.175,"gbr",1002106
145.675,-16.125,"gbr",1002107
145.675,-16.025,"gbr",1002108
145.675,-15.975,"gbr",1002109
145.675,-15.925,"gbr",1002110
145.675,-15.875,"gbr",1002111
145.675,-15.625,"gbr",1002112
145.675,-15.575,"gbr",1002113
145.675,-15.525,"gbr",1002114
145.675,-15.475,"gbr",1002115
145.675,-15.425,"gbr",1002116
145.675,-15.325,"gbr",1002117
145.675,-15.225,"gbr",1002118
145.675,-15.125,"gbr",1002119
145.675,-15.075,"gbr",1002120
145.675,-15.025,"gbr",1002121
145.675,-14.975,"gbr",1002122
145.675,-14.925,"gbr",1002123
145.675,-14.875,"gbr",1002124
145.675,-14.825,"gbr",1002125
145.675,-14.775,"gbr",1002126
145.675,-14.725,"gbr",1002127
145.675,-14.675,"gbr",1002128
145.675,-14.625,"gbr",1002129
145.675,-10.225,"gbr",1002130
145.675,-10.175,"gbr",1002131
145.675,-10.125,"gbr",1002132
145.675,-10.075,"gbr",1002133
145.675,-10.025,"gbr",1002134
145.725,-16.425,"gbr",1002135
145.725,-16.375,"gbr",1002136
145.725,-16.325,"gbr",1002137
145.725,-16.275,"gbr",1002138
145.725,-16.225,"gbr",1002139
145.725,-16.175,"gbr",1002140
145.725,-16.125,"gbr",1002141
145.725,-16.075,"gbr",1002142
145.725,-16.025,"gbr",1002143
145.725,-15.675,"gbr",1002144
145.725,-15.625,"gbr",1002145
145.725,-15.375,"gbr",1002146
145.725,-15.325,"gbr",1002147
145.725,-15.275,"gbr",1002148
145.725,-15.225,"gbr",1002149
145.725,-15.175,"gbr",1002150
145.725,-15.125,"gbr",1002151
145.725,-15.075,"gbr",1002152
145.725,-15.025,"gbr",1002153
145.725,-14.975,"gbr",1002154
145.725,-14.925,"gbr",1002155
145.725,-14.875,"gbr",1002156
145.725,-14.825,"gbr",1002157
145.725,-14.775,"gbr",1002158
145.725,-14.725,"gbr",1002159
145.725,-10.175,"gbr",1002160
145.725,-10.125,"gbr",1002161
145.725,-10.075,"gbr",1002162
145.725,-10.025,"gbr",1002163
145.725,-9.97499999999999,"gbr",1002164
145.775,-16.625,"gbr",1002165
145.775,-16.475,"gbr",1002166
145.775,-16.425,"gbr",1002167
145.775,-16.375,"gbr",1002168
145.775,-16.325,"gbr",1002169
145.775,-16.275,"gbr",1002170
145.775,-16.225,"gbr",1002171
145.775,-16.175,"gbr",1002172
145.775,-16.125,"gbr",1002173
145.775,-16.075,"gbr",1002174
145.775,-16.025,"gbr",1002175
145.775,-15.925,"gbr",1002176
145.775,-15.875,"gbr",1002177
145.775,-15.825,"gbr",1002178
145.775,-15.775,"gbr",1002179
145.775,-15.725,"gbr",1002180
145.775,-15.625,"gbr",1002181
145.775,-15.575,"gbr",1002182
145.775,-15.475,"gbr",1002183
145.775,-15.425,"gbr",1002184
145.775,-15.375,"gbr",1002185
145.775,-15.325,"gbr",1002186
145.775,-15.275,"gbr",1002187
145.775,-15.225,"gbr",1002188
145.775,-15.175,"gbr",1002189
145.775,-10.125,"gbr",1002190
145.775,-10.075,"gbr",1002191
145.775,-10.025,"gbr",1002192
145.825,-16.475,"gbr",1002193
145.825,-16.425,"gbr",1002194
145.825,-16.375,"gbr",1002195
145.825,-16.325,"gbr",1002196
145.825,-16.275,"gbr",1002197
145.825,-16.225,"gbr",1002198
145.825,-16.175,"gbr",1002199
145.825,-16.125,"gbr",1002200
145.825,-16.075,"gbr",1002201
145.825,-16.025,"gbr",1002202
145.825,-15.975,"gbr",1002203
145.825,-15.925,"gbr",1002204
145.825,-15.875,"gbr",1002205
145.825,-15.825,"gbr",1002206
145.825,-15.775,"gbr",1002207
145.825,-15.725,"gbr",1002208
145.825,-15.675,"gbr",1002209
145.825,-15.625,"gbr",1002210
145.825,-15.575,"gbr",1002211
145.825,-15.525,"gbr",1002212
145.825,-15.475,"gbr",1002213
145.825,-15.425,"gbr",1002214
145.825,-15.375,"gbr",1002215
145.825,-14.875,"gbr",1002216
145.875,-17.025,"gbr",1002217
145.875,-16.975,"gbr",1002218
145.875,-16.875,"gbr",1002219
145.875,-16.675,"gbr",1002220
145.875,-16.625,"gbr",1002221
145.875,-16.575,"gbr",1002222
145.875,-16.525,"gbr",1002223
145.875,-16.475,"gbr",1002224
145.875,-16.425,"gbr",1002225
145.875,-16.375,"gbr",1002226
145.875,-16.325,"gbr",1002227
145.875,-16.275,"gbr",1002228
145.875,-16.225,"gbr",1002229
145.875,-16.175,"gbr",1002230
145.875,-16.125,"gbr",1002231
145.875,-16.075,"gbr",1002232
145.875,-16.025,"gbr",1002233
145.875,-15.975,"gbr",1002234
145.875,-15.925,"gbr",1002235
145.875,-14.925,"gbr",1002236
145.925,-16.975,"gbr",1002237
145.925,-16.925,"gbr",1002238
145.925,-16.875,"gbr",1002239
145.925,-16.775,"gbr",1002240
145.925,-16.675,"gbr",1002241
145.925,-16.625,"gbr",1002242
145.925,-16.575,"gbr",1002243
145.925,-16.525,"gbr",1002244
145.925,-16.375,"gbr",1002245
145.925,-16.325,"gbr",1002246
145.925,-16.225,"gbr",1002247
145.925,-16.175,"gbr",1002248
145.975,-16.925,"gbr",1002249
145.975,-16.825,"gbr",1002250
145.975,-16.775,"gbr",1002251
145.975,-16.725,"gbr",1002252
145.975,-16.675,"gbr",1002253
145.975,-16.625,"gbr",1002254
145.975,-16.575,"gbr",1002255
