ID,Latitude,Longitude,Region,Data_date,Alert_Level,Prediction
1030042,-14.275,-169.525,samoas,2022-07-24,0,Nowcast
1030042,-14.275,-169.525,samoas,2022-08-21,0,4 week forecast
1030042,-14.275,-169.525,samoas,2022-09-18,0,8 week forecast
1030042,-14.275,-169.525,samoas,2022-10-16,0,12 week forecast
1030043,-14.225,-169.525,samoas,2022-07-24,0,Nowcast
1030043,-14.225,-169.525,samoas,2022-08-21,0,4 week forecast
1030043,-14.225,-169.525,samoas,2022-09-18,0,8 week forecast
1030043,-14.225,-169.525,samoas,2022-10-16,0,12 week forecast
1030044,-14.175,-169.525,samoas,2022-07-24,0,Nowcast
1030044,-14.175,-169.525,samoas,2022-08-21,0,4 week forecast
1030044,-14.175,-169.525,samoas,2022-09-18,0,8 week forecast
1030044,-14.175,-169.525,samoas,2022-10-16,0,12 week forecast
1030045,-14.225,-169.475,samoas,2022-07-24,0,Nowcast
1030045,-14.225,-169.475,samoas,2022-08-21,0,4 week forecast
1030045,-14.225,-169.475,samoas,2022-09-18,0,8 week forecast
1030045,-14.225,-169.475,samoas,2022-10-16,0,12 week forecast
1030046,-14.175,-169.475,samoas,2022-07-24,0,Nowcast
1030046,-14.175,-169.475,samoas,2022-08-21,0,4 week forecast
1030046,-14.175,-169.475,samoas,2022-09-18,0,8 week forecast
1030046,-14.175,-169.475,samoas,2022-10-16,0,12 week forecast
1030047,-14.275,-169.425,samoas,2022-07-24,0,Nowcast
1030047,-14.275,-169.425,samoas,2022-08-21,0,4 week forecast
1030047,-14.275,-169.425,samoas,2022-09-18,0,8 week forecast
1030047,-14.275,-169.425,samoas,2022-10-16,0,12 week forecast
1030048,-14.225,-169.425,samoas,2022-07-24,0,Nowcast
1030048,-14.225,-169.425,samoas,2022-08-21,0,4 week forecast
1030048,-14.225,-169.425,samoas,2022-09-18,0,8 week forecast
1030048,-14.225,-169.425,samoas,2022-10-16,0,12 week forecast
1030049,-14.175,-169.425,samoas,2022-07-24,0,Nowcast
1030049,-14.175,-169.425,samoas,2022-08-21,0,4 week forecast
1030049,-14.175,-169.425,samoas,2022-09-18,0,8 week forecast
1030049,-14.175,-169.425,samoas,2022-10-16,0,12 week forecast
1030050,-14.275,-169.375,samoas,2022-07-24,0,Nowcast
1030050,-14.275,-169.375,samoas,2022-08-21,0,4 week forecast
1030050,-14.275,-169.375,samoas,2022-09-18,0,8 week forecast
1030050,-14.275,-169.375,samoas,2022-10-16,0,12 week forecast
1030051,-14.225,-169.375,samoas,2022-07-24,0,Nowcast
1030051,-14.225,-169.375,samoas,2022-08-21,0,4 week forecast
1030051,-14.225,-169.375,samoas,2022-09-18,0,8 week forecast
1030051,-14.225,-169.375,samoas,2022-10-16,0,12 week forecast
1030052,-14.175,-169.375,samoas,2022-07-24,0,Nowcast
1030052,-14.175,-169.375,samoas,2022-08-21,0,4 week forecast
1030052,-14.175,-169.375,samoas,2022-09-18,0,8 week forecast
1030052,-14.175,-169.375,samoas,2022-10-16,0,12 week forecast
1030053,-14.575,-168.175,samoas,2022-07-24,0,Nowcast
1030053,-14.575,-168.175,samoas,2022-08-21,0,4 week forecast
1030053,-14.575,-168.175,samoas,2022-09-18,0,8 week forecast
1030053,-14.575,-168.175,samoas,2022-10-16,0,12 week forecast
1030054,-14.525,-168.175,samoas,2022-07-24,0,Nowcast
1030054,-14.525,-168.175,samoas,2022-08-21,0,4 week forecast
1030054,-14.525,-168.175,samoas,2022-09-18,0,8 week forecast
1030054,-14.525,-168.175,samoas,2022-10-16,0,12 week forecast
1030055,-14.575,-168.125,samoas,2022-07-24,0,Nowcast
1030055,-14.575,-168.125,samoas,2022-08-21,0,4 week forecast
1030055,-14.575,-168.125,samoas,2022-09-18,0,8 week forecast
1030055,-14.575,-168.125,samoas,2022-10-16,0,12 week forecast
1030056,-14.525,-168.125,samoas,2022-07-24,0,Nowcast
1030056,-14.525,-168.125,samoas,2022-08-21,0,4 week forecast
1030056,-14.525,-168.125,samoas,2022-09-18,0,8 week forecast
1030056,-14.525,-168.125,samoas,2022-10-16,0,12 week forecast
