ID,Latitude,Longitude,Region,Data_date,Alert_Level,Prediction
1020061,19.975,145.275,guam_cnmi,2022-09-04,2,8 week forecast
1020061,19.975,145.275,guam_cnmi,2022-10-02,1,12 week forecast
1020062,20.025,145.275,guam_cnmi,2022-07-10,0,Nowcast
1020062,20.025,145.275,guam_cnmi,2022-08-07,0,4 week forecast
1020062,20.025,145.275,guam_cnmi,2022-09-04,2,8 week forecast
1020062,20.025,145.275,guam_cnmi,2022-10-02,1,12 week forecast
1020063,20.075,145.275,guam_cnmi,2022-07-10,0,Nowcast
1020063,20.075,145.275,guam_cnmi,2022-08-07,0,4 week forecast
1020063,20.075,145.275,guam_cnmi,2022-09-04,2,8 week forecast
1020063,20.075,145.275,guam_cnmi,2022-10-02,1,12 week forecast
1020064,14.125,145.325,guam_cnmi,2022-07-10,0,Nowcast
1020064,14.125,145.325,guam_cnmi,2022-08-07,0,4 week forecast
1020064,14.125,145.325,guam_cnmi,2022-09-04,2,8 week forecast
1020064,14.125,145.325,guam_cnmi,2022-10-02,1,12 week forecast
1020065,14.175,145.325,guam_cnmi,2022-07-10,0,Nowcast
1020065,14.175,145.325,guam_cnmi,2022-08-07,0,4 week forecast
1020065,14.175,145.325,guam_cnmi,2022-09-04,2,8 week forecast
1020065,14.175,145.325,guam_cnmi,2022-10-02,1,12 week forecast
1020066,14.225,145.325,guam_cnmi,2022-07-10,0,Nowcast
1020066,14.225,145.325,guam_cnmi,2022-08-07,0,4 week forecast
1020066,14.225,145.325,guam_cnmi,2022-09-04,2,8 week forecast
1020066,14.225,145.325,guam_cnmi,2022-10-02,1,12 week forecast
1020067,19.675,145.375,guam_cnmi,2022-07-10,0,Nowcast
1020067,19.675,145.375,guam_cnmi,2022-08-07,0,4 week forecast
1020067,19.675,145.375,guam_cnmi,2022-09-04,2,8 week forecast
1020067,19.675,145.375,guam_cnmi,2022-10-02,1,12 week forecast
1020068,19.725,145.375,guam_cnmi,2022-07-10,0,Nowcast
1020068,19.725,145.375,guam_cnmi,2022-08-07,0,4 week forecast
1020068,19.725,145.375,guam_cnmi,2022-09-04,2,8 week forecast
1020068,19.725,145.375,guam_cnmi,2022-10-02,1,12 week forecast
1020069,19.675,145.425,guam_cnmi,2022-07-10,0,Nowcast
1020069,19.675,145.425,guam_cnmi,2022-08-07,0,4 week forecast
1020069,19.675,145.425,guam_cnmi,2022-09-04,2,8 week forecast
1020069,19.675,145.425,guam_cnmi,2022-10-02,1,12 week forecast
1020070,19.725,145.425,guam_cnmi,2022-07-10,0,Nowcast
1020070,19.725,145.425,guam_cnmi,2022-08-07,0,4 week forecast
1020070,19.725,145.425,guam_cnmi,2022-09-04,2,8 week forecast
